OTUID	Group
ASV_548	KO4
ASV_714	KO4
ASV_381	KO4
ASV_439	KO4
ASV_414	KO4
ASV_538	KO4
ASV_1493	KO4
ASV_431	KO4
ASV_484	KO4
ASV_495	KO4
ASV_532	KO4
ASV_432	KO4
ASV_630	KO4
ASV_418	KO4
ASV_464	KO4
ASV_430	KO4
ASV_612	KO4
ASV_537	KO4
ASV_974	KO4
ASV_443	KO4
ASV_528	KO4
ASV_569	KO4
ASV_999	KO4
ASV_482	KO4
ASV_502	KO4
ASV_519	KO4
ASV_1246	KO4
ASV_917	KO4
ASV_1376	KO4
ASV_1491	KO4
ASV_677	KO4
ASV_738	KO4
ASV_493	KO4
ASV_457	KO4
ASV_487	KO4
ASV_1155	KO4
ASV_642	KO4
ASV_754	KO4
ASV_1375	KO4
ASV_1456	KO4
ASV_595	KO4
ASV_782	KO4
ASV_521	KO4
ASV_626	KO4
ASV_884	KO4
ASV_522	KO4
ASV_540	KO4
ASV_662	KO4
ASV_664	KO4
ASV_1214	KO4
ASV_1244	KO4
ASV_1341	KO4
ASV_829	KO4
ASV_1351	KO4
ASV_686	KO4
ASV_1301	KO4
ASV_1303	KO4
ASV_1526	KO4
ASV_716	KO4
ASV_859	KO4
ASV_1049	KO4
ASV_904	KO4
ASV_1191	KO4
ASV_658	KO4
ASV_1019	KO4
ASV_1315	KO4
ASV_616	KO4
ASV_623	KO4
ASV_644	KO4
ASV_645	KO4
ASV_688	KO4
ASV_899	KO4
ASV_958	KO4
ASV_1330	KO4
ASV_741	KO4
ASV_949	KO4
ASV_986	KO4
ASV_863	KO4
ASV_1528	KO4
ASV_1104	KO4
ASV_1280	KO4
ASV_1355	KO4
ASV_839	KO4
ASV_901	KO4
ASV_916	KO4
ASV_1145	KO4
ASV_627	KO4
ASV_792	KO4
ASV_793	KO4
ASV_889	KO4
ASV_1096	KO4
ASV_703	KO4
ASV_721	KO4
ASV_722	KO4
ASV_1137	KO4
ASV_1168	KO4
ASV_699	KO4
ASV_724	KO4
ASV_726	KO4
ASV_1360	KO4
ASV_740	KO4
ASV_808	KO4
ASV_1235	KO4
ASV_874	KO4
ASV_1253	KO4
ASV_1473	KO4
ASV_828	KO4
ASV_1103	KO4
ASV_1113	KO4
ASV_1352	KO4
ASV_872	KO4
ASV_926	KO4
ASV_1028	KO4
ASV_1302	KO4
ASV_788	KO4
ASV_802	KO4
ASV_853	KO4
ASV_947	KO4
ASV_1008	KO4
ASV_1009	KO4
ASV_1057	KO4
ASV_1263	KO4
ASV_1298	KO4
ASV_1407	KO4
ASV_939	KO4
ASV_1131	KO4
ASV_1144	KO4
ASV_1374	KO4
ASV_820	KO4
ASV_834	KO4
ASV_959	KO4
ASV_1357	KO4
ASV_1363	KO4
ASV_813	KO4
ASV_823	KO4
ASV_832	KO4
ASV_973	KO4
ASV_1040	KO4
ASV_1111	KO4
ASV_1182	KO4
ASV_1223	KO4
ASV_1297	KO4
ASV_935	KO4
ASV_1183	KO4
ASV_1503	KO4
ASV_980	KO4
ASV_990	KO4
ASV_1098	KO4
ASV_1100	KO4
ASV_1195	KO4
ASV_1279	KO4
ASV_866	KO4
ASV_885	KO4
ASV_982	KO4
ASV_994	KO4
ASV_1006	KO4
ASV_1114	KO4
ASV_1324	KO4
ASV_865	KO4
ASV_891	KO4
ASV_993	KO4
ASV_1047	KO4
ASV_1071	KO4
ASV_1308	KO4
ASV_1398	KO4
ASV_1462	KO4
ASV_995	KO4
ASV_1054	KO4
ASV_1170	KO4
ASV_1178	KO4
ASV_1216	KO4
ASV_1227	KO4
ASV_970	KO4
ASV_1120	KO4
ASV_1164	KO4
ASV_1255	KO4
ASV_1261	KO4
ASV_1290	KO4
ASV_1333	KO4
ASV_1414	KO4
ASV_1521	KO4
ASV_1032	KO4
ASV_1051	KO4
ASV_1338	KO4
ASV_1061	KO4
ASV_1260	KO4
ASV_1334	KO4
ASV_950	KO4
ASV_1146	KO4
ASV_1230	KO4
ASV_1317	KO4
ASV_1378	KO4
ASV_1393	KO4
ASV_1529	KO4
ASV_1044	KO4
ASV_1124	KO4
ASV_1229	KO4
ASV_1295	KO4
ASV_1377	KO4
ASV_1388	KO4
ASV_1401	KO4
ASV_1445	KO4
ASV_1460	KO4
ASV_1483	KO4
ASV_1332	KO4
ASV_1373	KO4
ASV_1400	KO4
ASV_1488	KO4
ASV_1203	KO4
ASV_1210	KO4
ASV_1368	KO4
ASV_1404	KO4
ASV_1443	KO4
ASV_1447	KO4
ASV_1490	KO4
ASV_1321	KO4
ASV_1508	KO4
ASV_1525	KO4
ASV_1262	KO4
ASV_1504	KO4
ASV_1426	KO4
ASV_1431	KO4
ASV_1481	KO4
ASV_92	KO5
ASV_171	KO5
ASV_195	KO5
ASV_247	KO5
ASV_313	KO5
ASV_243	KO5
ASV_286	KO5
ASV_327	KO5
ASV_459	KO5
ASV_290	KO5
ASV_299	KO5
ASV_328	KO5
ASV_341	KO5
ASV_365	KO5
ASV_424	KO5
ASV_333	KO5
ASV_297	KO5
ASV_436	KO5
ASV_480	KO5
ASV_920	KO5
ASV_381	KO5
ASV_489	KO5
ASV_351	KO5
ASV_391	KO5
ASV_402	KO5
ASV_434	KO5
ASV_389	KO5
ASV_394	KO5
ASV_450	KO5
ASV_454	KO5
ASV_1125	KO5
ASV_376	KO5
ASV_484	KO5
ASV_416	KO5
ASV_421	KO5
ASV_532	KO5
ASV_1309	KO5
ASV_483	KO5
ASV_608	KO5
ASV_435	KO5
ASV_632	KO5
ASV_940	KO5
ASV_518	KO5
ASV_536	KO5
ASV_1259	KO5
ASV_477	KO5
ASV_603	KO5
ASV_528	KO5
ASV_580	KO5
ASV_451	KO5
ASV_500	KO5
ASV_569	KO5
ASV_999	KO5
ASV_447	KO5
ASV_917	KO5
ASV_599	KO5
ASV_800	KO5
ASV_1036	KO5
ASV_555	KO5
ASV_615	KO5
ASV_481	KO5
ASV_493	KO5
ASV_508	KO5
ASV_457	KO5
ASV_611	KO5
ASV_868	KO5
ASV_1429	KO5
ASV_784	KO5
ASV_1129	KO5
ASV_521	KO5
ASV_546	KO5
ASV_544	KO5
ASV_712	KO5
ASV_846	KO5
ASV_1128	KO5
ASV_624	KO5
ASV_643	KO5
ASV_972	KO5
ASV_997	KO5
ASV_1341	KO5
ASV_667	KO5
ASV_880	KO5
ASV_1231	KO5
ASV_628	KO5
ASV_678	KO5
ASV_716	KO5
ASV_971	KO5
ASV_1322	KO5
ASV_582	KO5
ASV_821	KO5
ASV_1019	KO5
ASV_512	KO5
ASV_636	KO5
ASV_710	KO5
ASV_905	KO5
ASV_929	KO5
ASV_1078	KO5
ASV_602	KO5
ASV_645	KO5
ASV_647	KO5
ASV_864	KO5
ASV_895	KO5
ASV_1109	KO5
ASV_1465	KO5
ASV_650	KO5
ASV_672	KO5
ASV_863	KO5
ASV_1073	KO5
ASV_1406	KO5
ASV_1056	KO5
ASV_685	KO5
ASV_793	KO5
ASV_819	KO5
ASV_833	KO5
ASV_932	KO5
ASV_1326	KO5
ASV_1340	KO5
ASV_655	KO5
ASV_722	KO5
ASV_751	KO5
ASV_631	KO5
ASV_724	KO5
ASV_756	KO5
ASV_861	KO5
ASV_907	KO5
ASV_1285	KO5
ASV_728	KO5
ASV_779	KO5
ASV_912	KO5
ASV_1161	KO5
ASV_1408	KO5
ASV_803	KO5
ASV_898	KO5
ASV_1380	KO5
ASV_1402	KO5
ASV_1103	KO5
ASV_1110	KO5
ASV_1113	KO5
ASV_1116	KO5
ASV_1174	KO5
ASV_1347	KO5
ASV_1352	KO5
ASV_719	KO5
ASV_1043	KO5
ASV_1059	KO5
ASV_1438	KO5
ASV_822	KO5
ASV_1034	KO5
ASV_1437	KO5
ASV_1471	KO5
ASV_759	KO5
ASV_827	KO5
ASV_857	KO5
ASV_887	KO5
ASV_946	KO5
ASV_954	KO5
ASV_1087	KO5
ASV_1190	KO5
ASV_1207	KO5
ASV_820	KO5
ASV_886	KO5
ASV_1108	KO5
ASV_1232	KO5
ASV_1299	KO5
ASV_1494	KO5
ASV_780	KO5
ASV_813	KO5
ASV_832	KO5
ASV_1097	KO5
ASV_1111	KO5
ASV_1152	KO5
ASV_1297	KO5
ASV_1310	KO5
ASV_1313	KO5
ASV_1412	KO5
ASV_1048	KO5
ASV_1100	KO5
ASV_1132	KO5
ASV_1179	KO5
ASV_1219	KO5
ASV_1279	KO5
ASV_1416	KO5
ASV_1448	KO5
ASV_1510	KO5
ASV_866	KO5
ASV_1238	KO5
ASV_1324	KO5
ASV_1391	KO5
ASV_1477	KO5
ASV_967	KO5
ASV_1082	KO5
ASV_1143	KO5
ASV_1343	KO5
ASV_1398	KO5
ASV_903	KO5
ASV_1054	KO5
ASV_1119	KO5
ASV_1178	KO5
ASV_1225	KO5
ASV_1248	KO5
ASV_1413	KO5
ASV_1433	KO5
ASV_1037	KO5
ASV_1120	KO5
ASV_1164	KO5
ASV_1257	KO5
ASV_1333	KO5
ASV_1472	KO5
ASV_1042	KO5
ASV_1107	KO5
ASV_1173	KO5
ASV_1288	KO5
ASV_1364	KO5
ASV_1379	KO5
ASV_1208	KO5
ASV_1250	KO5
ASV_1260	KO5
ASV_1296	KO5
ASV_1320	KO5
ASV_1334	KO5
ASV_1496	KO5
ASV_1230	KO5
ASV_1319	KO5
ASV_1339	KO5
ASV_1513	KO5
ASV_1148	KO5
ASV_1256	KO5
ASV_1381	KO5
ASV_1215	KO5
ASV_1401	KO5
ASV_1460	KO5
ASV_1507	KO5
ASV_1511	KO5
ASV_1165	KO5
ASV_1417	KO5
ASV_1210	KO5
ASV_1368	KO5
ASV_1466	KO5
ASV_1321	KO5
ASV_1336	KO5
ASV_1399	KO5
ASV_1514	KO5
ASV_1504	KO5
ASV_1481	KO5
ASV_168	KO6
ASV_163	KO6
ASV_249	KO6
ASV_217	KO6
ASV_263	KO6
ASV_262	KO6
ASV_327	KO6
ASV_264	KO6
ASV_520	KO6
ASV_341	KO6
ASV_383	KO6
ASV_297	KO6
ASV_349	KO6
ASV_556	KO6
ASV_848	KO6
ASV_1081	KO6
ASV_338	KO6
ASV_367	KO6
ASV_335	KO6
ASV_381	KO6
ASV_444	KO6
ASV_351	KO6
ASV_389	KO6
ASV_450	KO6
ASV_454	KO6
ASV_538	KO6
ASV_431	KO6
ASV_484	KO6
ASV_737	KO6
ASV_1309	KO6
ASV_612	KO6
ASV_632	KO6
ASV_536	KO6
ASV_460	KO6
ASV_590	KO6
ASV_482	KO6
ASV_1376	KO6
ASV_1506	KO6
ASV_515	KO6
ASV_1491	KO6
ASV_524	KO6
ASV_555	KO6
ASV_638	KO6
ASV_493	KO6
ASV_1016	KO6
ASV_1456	KO6
ASV_559	KO6
ASV_595	KO6
ASV_1129	KO6
ASV_501	KO6
ASV_546	KO6
ASV_786	KO6
ASV_525	KO6
ASV_613	KO6
ASV_712	KO6
ASV_1242	KO6
ASV_624	KO6
ASV_1214	KO6
ASV_541	KO6
ASV_618	KO6
ASV_829	KO6
ASV_1351	KO6
ASV_667	KO6
ASV_1200	KO6
ASV_1231	KO6
ASV_1303	KO6
ASV_1411	KO6
ASV_1487	KO6
ASV_628	KO6
ASV_678	KO6
ASV_716	KO6
ASV_971	KO6
ASV_1322	KO6
ASV_1083	KO6
ASV_1134	KO6
ASV_654	KO6
ASV_533	KO6
ASV_565	KO6
ASV_622	KO6
ASV_710	KO6
ASV_905	KO6
ASV_1495	KO6
ASV_688	KO6
ASV_1467	KO6
ASV_693	KO6
ASV_694	KO6
ASV_830	KO6
ASV_910	KO6
ASV_1073	KO6
ASV_1205	KO6
ASV_758	KO6
ASV_911	KO6
ASV_1056	KO6
ASV_682	KO6
ASV_901	KO6
ASV_833	KO6
ASV_1015	KO6
ASV_709	KO6
ASV_1168	KO6
ASV_663	KO6
ASV_669	KO6
ASV_724	KO6
ASV_756	KO6
ASV_1432	KO6
ASV_1482	KO6
ASV_740	KO6
ASV_807	KO6
ASV_1408	KO6
ASV_803	KO6
ASV_898	KO6
ASV_818	KO6
ASV_824	KO6
ASV_828	KO6
ASV_948	KO6
ASV_1103	KO6
ASV_1113	KO6
ASV_1451	KO6
ASV_1527	KO6
ASV_747	KO6
ASV_926	KO6
ASV_1489	KO6
ASV_822	KO6
ASV_947	KO6
ASV_1008	KO6
ASV_1057	KO6
ASV_1069	KO6
ASV_1337	KO6
ASV_1517	KO6
ASV_777	KO6
ASV_844	KO6
ASV_954	KO6
ASV_1144	KO6
ASV_886	KO6
ASV_959	KO6
ASV_975	KO6
ASV_1299	KO6
ASV_1305	KO6
ASV_1357	KO6
ASV_832	KO6
ASV_1012	KO6
ASV_1039	KO6
ASV_1157	KO6
ASV_1223	KO6
ASV_1310	KO6
ASV_1434	KO6
ASV_1444	KO6
ASV_811	KO6
ASV_1092	KO6
ASV_1198	KO6
ASV_1356	KO6
ASV_1503	KO6
ASV_1509	KO6
ASV_812	KO6
ASV_980	KO6
ASV_1029	KO6
ASV_1052	KO6
ASV_1098	KO6
ASV_1100	KO6
ASV_1132	KO6
ASV_1179	KO6
ASV_1196	KO6
ASV_1279	KO6
ASV_866	KO6
ASV_994	KO6
ASV_1006	KO6
ASV_1114	KO6
ASV_964	KO6
ASV_1033	KO6
ASV_1398	KO6
ASV_903	KO6
ASV_1054	KO6
ASV_1225	KO6
ASV_1312	KO6
ASV_1413	KO6
ASV_1041	KO6
ASV_1102	KO6
ASV_1106	KO6
ASV_1255	KO6
ASV_1261	KO6
ASV_1272	KO6
ASV_1472	KO6
ASV_1521	KO6
ASV_1042	KO6
ASV_1051	KO6
ASV_1197	KO6
ASV_1364	KO6
ASV_1011	KO6
ASV_1208	KO6
ASV_1250	KO6
ASV_1260	KO6
ASV_1296	KO6
ASV_1320	KO6
ASV_1382	KO6
ASV_1415	KO6
ASV_950	KO6
ASV_1075	KO6
ASV_1230	KO6
ASV_1239	KO6
ASV_1331	KO6
ASV_1133	KO6
ASV_1193	KO6
ASV_1204	KO6
ASV_1243	KO6
ASV_1293	KO6
ASV_1442	KO6
ASV_1475	KO6
ASV_1124	KO6
ASV_1215	KO6
ASV_1229	KO6
ASV_1295	KO6
ASV_1377	KO6
ASV_1430	KO6
ASV_1483	KO6
ASV_1237	KO6
ASV_1282	KO6
ASV_1400	KO6
ASV_1427	KO6
ASV_1278	KO6
ASV_1368	KO6
ASV_1466	KO6
ASV_1490	KO6
ASV_1497	KO6
ASV_1440	KO6
ASV_1508	KO6
ASV_1262	KO6
ASV_1349	KO6
ASV_1474	KO6
ASV_1501	KO6
ASV_1519	KO6
ASV_1426	KO6
ASV_1505	KO6
ASV_1481	KO6
ASV_103	OE1
ASV_114	OE1
ASV_147	OE1
ASV_218	OE1
ASV_319	OE1
ASV_279	OE1
ASV_328	OE1
ASV_396	OE1
ASV_356	OE1
ASV_340	OE1
ASV_370	OE1
ASV_354	OE1
ASV_548	OE1
ASV_348	OE1
ASV_445	OE1
ASV_335	OE1
ASV_395	OE1
ASV_429	OE1
ASV_401	OE1
ASV_431	OE1
ASV_421	OE1
ASV_630	OE1
ASV_858	OE1
ASV_430	OE1
ASV_607	OE1
ASV_536	OE1
ASV_871	OE1
ASV_956	OE1
ASV_447	OE1
ASV_482	OE1
ASV_731	OE1
ASV_555	OE1
ASV_457	OE1
ASV_487	OE1
ASV_600	OE1
ASV_784	OE1
ASV_626	OE1
ASV_540	OE1
ASV_510	OE1
ASV_539	OE1
ASV_725	OE1
ASV_1303	OE1
ASV_628	OE1
ASV_730	OE1
ASV_859	OE1
ASV_1258	OE1
ASV_565	OE1
ASV_687	OE1
ASV_769	OE1
ASV_1467	OE1
ASV_647	OE1
ASV_745	OE1
ASV_753	OE1
ASV_873	OE1
ASV_1365	OE1
ASV_835	OE1
ASV_949	OE1
ASV_1465	OE1
ASV_657	OE1
ASV_825	OE1
ASV_1104	OE1
ASV_609	OE1
ASV_682	OE1
ASV_685	OE1
ASV_916	OE1
ASV_614	OE1
ASV_793	OE1
ASV_932	OE1
ASV_1251	OE1
ASV_655	OE1
ASV_722	OE1
ASV_669	OE1
ASV_739	OE1
ASV_779	OE1
ASV_807	OE1
ASV_817	OE1
ASV_1065	OE1
ASV_760	OE1
ASV_824	OE1
ASV_948	OE1
ASV_1110	OE1
ASV_1289	OE1
ASV_747	OE1
ASV_841	OE1
ASV_872	OE1
ASV_896	OE1
ASV_1026	OE1
ASV_1217	OE1
ASV_1438	OE1
ASV_1489	OE1
ASV_822	OE1
ASV_1030	OE1
ASV_1069	OE1
ASV_1337	OE1
ASV_1359	OE1
ASV_759	OE1
ASV_809	OE1
ASV_857	OE1
ASV_954	OE1
ASV_1087	OE1
ASV_1131	OE1
ASV_1158	OE1
ASV_1190	OE1
ASV_1207	OE1
ASV_834	OE1
ASV_931	OE1
ASV_1233	OE1
ASV_832	OE1
ASV_973	OE1
ASV_1012	OE1
ASV_1039	OE1
ASV_1040	OE1
ASV_1111	OE1
ASV_1182	OE1
ASV_1223	OE1
ASV_1269	OE1
ASV_1306	OE1
ASV_1418	OE1
ASV_811	OE1
ASV_935	OE1
ASV_1183	OE1
ASV_951	OE1
ASV_976	OE1
ASV_980	OE1
ASV_1029	OE1
ASV_1052	OE1
ASV_1100	OE1
ASV_1219	OE1
ASV_1394	OE1
ASV_1416	OE1
ASV_1455	OE1
ASV_1510	OE1
ASV_885	OE1
ASV_977	OE1
ASV_1006	OE1
ASV_1324	OE1
ASV_1367	OE1
ASV_1477	OE1
ASV_870	OE1
ASV_891	OE1
ASV_983	OE1
ASV_1000	OE1
ASV_1033	OE1
ASV_1071	OE1
ASV_1088	OE1
ASV_1167	OE1
ASV_1169	OE1
ASV_1220	OE1
ASV_1283	OE1
ASV_1462	OE1
ASV_1119	OE1
ASV_1178	OE1
ASV_1181	OE1
ASV_1335	OE1
ASV_1120	OE1
ASV_1156	OE1
ASV_1164	OE1
ASV_1257	OE1
ASV_1290	OE1
ASV_1472	OE1
ASV_1032	OE1
ASV_1051	OE1
ASV_1090	OE1
ASV_1197	OE1
ASV_1221	OE1
ASV_1011	OE1
ASV_1141	OE1
ASV_1192	OE1
ASV_1250	OE1
ASV_1415	OE1
ASV_1454	OE1
ASV_1230	OE1
ASV_1239	OE1
ASV_1268	OE1
ASV_1319	OE1
ASV_1339	OE1
ASV_1362	OE1
ASV_996	OE1
ASV_1243	OE1
ASV_1256	OE1
ASV_1293	OE1
ASV_1442	OE1
ASV_1475	OE1
ASV_1529	OE1
ASV_1044	OE1
ASV_1215	OE1
ASV_1291	OE1
ASV_1388	OE1
ASV_1430	OE1
ASV_1445	OE1
ASV_1460	OE1
ASV_1507	OE1
ASV_1511	OE1
ASV_1187	OE1
ASV_1282	OE1
ASV_1287	OE1
ASV_1373	OE1
ASV_1390	OE1
ASV_1400	OE1
ASV_1417	OE1
ASV_1203	OE1
ASV_1368	OE1
ASV_1266	OE1
ASV_1267	OE1
ASV_1440	OE1
ASV_1523	OE1
ASV_1486	OE1
ASV_1426	OE1
ASV_1478	OE1
ASV_1481	OE1
ASV_171	OE2
ASV_163	OE2
ASV_195	OE2
ASV_221	OE2
ASV_237	OE2
ASV_273	OE2
ASV_312	OE2
ASV_329	OE2
ASV_355	OE2
ASV_316	OE2
ASV_334	OE2
ASV_913	OE2
ASV_641	OE2
ASV_309	OE2
ASV_567	OE2
ASV_367	OE2
ASV_390	OE2
ASV_463	OE2
ASV_1234	OE2
ASV_444	OE2
ASV_465	OE2
ASV_554	OE2
ASV_426	OE2
ASV_1459	OE2
ASV_505	OE2
ASV_464	OE2
ASV_717	OE2
ASV_413	OE2
ASV_607	OE2
ASV_498	OE2
ASV_468	OE2
ASV_420	OE2
ASV_547	OE2
ASV_494	OE2
ASV_569	OE2
ASV_750	OE2
ASV_447	OE2
ASV_466	OE2
ASV_1241	OE2
ASV_681	OE2
ASV_481	OE2
ASV_508	OE2
ASV_488	OE2
ASV_573	OE2
ASV_642	OE2
ASV_918	OE2
ASV_558	OE2
ASV_782	OE2
ASV_700	OE2
ASV_1214	OE2
ASV_539	OE2
ASV_564	OE2
ASV_851	OE2
ASV_880	OE2
ASV_582	OE2
ASV_1286	OE2
ASV_734	OE2
ASV_840	OE2
ASV_636	OE2
ASV_710	OE2
ASV_645	OE2
ASV_660	OE2
ASV_1470	OE2
ASV_695	OE2
ASV_753	OE2
ASV_791	OE2
ASV_801	OE2
ASV_873	OE2
ASV_895	OE2
ASV_715	OE2
ASV_815	OE2
ASV_650	OE2
ASV_1406	OE2
ASV_758	OE2
ASV_627	OE2
ASV_915	OE2
ASV_932	OE2
ASV_1096	OE2
ASV_1340	OE2
ASV_703	OE2
ASV_721	OE2
ASV_722	OE2
ASV_751	OE2
ASV_806	OE2
ASV_1050	OE2
ASV_1137	OE2
ASV_724	OE2
ASV_739	OE2
ASV_1285	OE2
ASV_1432	OE2
ASV_735	OE2
ASV_740	OE2
ASV_748	OE2
ASV_808	OE2
ASV_1369	OE2
ASV_755	OE2
ASV_1253	OE2
ASV_1402	OE2
ASV_1473	OE2
ASV_1103	OE2
ASV_1289	OE2
ASV_1347	OE2
ASV_1352	OE2
ASV_1451	OE2
ASV_896	OE2
ASV_926	OE2
ASV_1028	OE2
ASV_1217	OE2
ASV_1515	OE2
ASV_802	OE2
ASV_1009	OE2
ASV_1034	OE2
ASV_1359	OE2
ASV_1437	OE2
ASV_1471	OE2
ASV_1517	OE2
ASV_759	OE2
ASV_787	OE2
ASV_844	OE2
ASV_887	OE2
ASV_1144	OE2
ASV_1158	OE2
ASV_1502	OE2
ASV_876	OE2
ASV_1177	OE2
ASV_1299	OE2
ASV_1357	OE2
ASV_1494	OE2
ASV_823	OE2
ASV_832	OE2
ASV_883	OE2
ASV_1040	OE2
ASV_1079	OE2
ASV_1097	OE2
ASV_1223	OE2
ASV_1269	OE2
ASV_1297	OE2
ASV_1310	OE2
ASV_1418	OE2
ASV_811	OE2
ASV_935	OE2
ASV_1035	OE2
ASV_1313	OE2
ASV_980	OE2
ASV_990	OE2
ASV_1003	OE2
ASV_1074	OE2
ASV_1100	OE2
ASV_1196	OE2
ASV_1219	OE2
ASV_1228	OE2
ASV_1279	OE2
ASV_1510	OE2
ASV_885	OE2
ASV_1010	OE2
ASV_1367	OE2
ASV_1391	OE2
ASV_865	OE2
ASV_891	OE2
ASV_1000	OE2
ASV_1031	OE2
ASV_1077	OE2
ASV_1123	OE2
ASV_1143	OE2
ASV_1175	OE2
ASV_1220	OE2
ASV_1308	OE2
ASV_1343	OE2
ASV_1398	OE2
ASV_1462	OE2
ASV_894	OE2
ASV_924	OE2
ASV_1181	OE2
ASV_1225	OE2
ASV_1227	OE2
ASV_1248	OE2
ASV_1312	OE2
ASV_849	OE2
ASV_970	OE2
ASV_1037	OE2
ASV_1102	OE2
ASV_1106	OE2
ASV_1120	OE2
ASV_1255	OE2
ASV_1051	OE2
ASV_1107	OE2
ASV_1173	OE2
ASV_1221	OE2
ASV_1288	OE2
ASV_1379	OE2
ASV_1386	OE2
ASV_1011	OE2
ASV_1112	OE2
ASV_1166	OE2
ASV_1176	OE2
ASV_1208	OE2
ASV_1247	OE2
ASV_1250	OE2
ASV_1260	OE2
ASV_1296	OE2
ASV_1334	OE2
ASV_1415	OE2
ASV_1461	OE2
ASV_1268	OE2
ASV_1513	OE2
ASV_996	OE2
ASV_1193	OE2
ASV_1277	OE2
ASV_1378	OE2
ASV_1381	OE2
ASV_1392	OE2
ASV_1469	OE2
ASV_1215	OE2
ASV_1229	OE2
ASV_1295	OE2
ASV_1377	OE2
ASV_1388	OE2
ASV_1498	OE2
ASV_1511	OE2
ASV_1165	OE2
ASV_1237	OE2
ASV_1342	OE2
ASV_1390	OE2
ASV_1395	OE2
ASV_1400	OE2
ASV_1278	OE2
ASV_1368	OE2
ASV_1404	OE2
ASV_1439	OE2
ASV_1443	OE2
ASV_1267	OE2
ASV_1422	OE2
ASV_1525	OE2
ASV_1349	OE2
ASV_1399	OE2
ASV_1514	OE2
ASV_1436	OE2
ASV_1486	OE2
ASV_103	OE3
ASV_114	OE3
ASV_255	OE3
ASV_274	OE3
ASV_357	OE3
ASV_610	OE3
ASV_1275	OE3
ASV_333	OE3
ASV_349	OE3
ASV_390	OE3
ASV_409	OE3
ASV_382	OE3
ASV_392	OE3
ASV_403	OE3
ASV_439	OE3
ASV_414	OE3
ASV_429	OE3
ASV_376	OE3
ASV_476	OE3
ASV_426	OE3
ASV_743	OE3
ASV_607	OE3
ASV_542	OE3
ASV_1409	OE3
ASV_497	OE3
ASV_1259	OE3
ASV_458	OE3
ASV_591	OE3
ASV_584	OE3
ASV_603	OE3
ASV_604	OE3
ASV_1450	OE3
ASV_511	OE3
ASV_1151	OE3
ASV_519	OE3
ASV_1162	OE3
ASV_1506	OE3
ASV_578	OE3
ASV_620	OE3
ASV_800	OE3
ASV_481	OE3
ASV_457	OE3
ASV_490	OE3
ASV_587	OE3
ASV_1155	OE3
ASV_639	OE3
ASV_652	OE3
ASV_782	OE3
ASV_626	OE3
ASV_662	OE3
ASV_725	OE3
ASV_851	OE3
ASV_880	OE3
ASV_1487	OE3
ASV_576	OE3
ASV_589	OE3
ASV_619	OE3
ASV_1286	OE3
ASV_658	OE3
ASV_734	OE3
ASV_1142	OE3
ASV_565	OE3
ASV_616	OE3
ASV_636	OE3
ASV_644	OE3
ASV_710	OE3
ASV_1245	OE3
ASV_593	OE3
ASV_660	OE3
ASV_899	OE3
ASV_801	OE3
ASV_864	OE3
ASV_715	OE3
ASV_771	OE3
ASV_878	OE3
ASV_949	OE3
ASV_648	OE3
ASV_650	OE3
ASV_856	OE3
ASV_863	OE3
ASV_1353	OE3
ASV_1280	OE3
ASV_1423	OE3
ASV_729	OE3
ASV_839	OE3
ASV_1213	OE3
ASV_1224	OE3
ASV_764	OE3
ASV_889	OE3
ASV_1135	OE3
ASV_1348	OE3
ASV_655	OE3
ASV_709	OE3
ASV_1050	OE3
ASV_669	OE3
ASV_699	OE3
ASV_739	OE3
ASV_861	OE3
ASV_922	OE3
ASV_1064	OE3
ASV_748	OE3
ASV_799	OE3
ASV_808	OE3
ASV_817	OE3
ASV_912	OE3
ASV_938	OE3
ASV_1408	OE3
ASV_1402	OE3
ASV_1013	OE3
ASV_1113	OE3
ASV_1043	OE3
ASV_1063	OE3
ASV_1479	OE3
ASV_1489	OE3
ASV_1515	OE3
ASV_788	OE3
ASV_852	OE3
ASV_869	OE3
ASV_947	OE3
ASV_1009	OE3
ASV_1034	OE3
ASV_1325	OE3
ASV_1337	OE3
ASV_1517	OE3
ASV_759	OE3
ASV_775	OE3
ASV_787	OE3
ASV_887	OE3
ASV_939	OE3
ASV_946	OE3
ASV_1087	OE3
ASV_931	OE3
ASV_1108	OE3
ASV_1232	OE3
ASV_1233	OE3
ASV_689	OE3
ASV_823	OE3
ASV_933	OE3
ASV_1070	OE3
ASV_1097	OE3
ASV_1111	OE3
ASV_1157	OE3
ASV_1223	OE3
ASV_1269	OE3
ASV_1310	OE3
ASV_1035	OE3
ASV_990	OE3
ASV_1003	OE3
ASV_1048	OE3
ASV_1074	OE3
ASV_1098	OE3
ASV_1100	OE3
ASV_1236	OE3
ASV_1394	OE3
ASV_1453	OE3
ASV_1455	OE3
ASV_1510	OE3
ASV_866	OE3
ASV_934	OE3
ASV_998	OE3
ASV_865	OE3
ASV_983	OE3
ASV_1047	OE3
ASV_1088	OE3
ASV_1122	OE3
ASV_1140	OE3
ASV_1175	OE3
ASV_1308	OE3
ASV_1398	OE3
ASV_903	OE3
ASV_995	OE3
ASV_1054	OE3
ASV_1335	OE3
ASV_1413	OE3
ASV_909	OE3
ASV_1007	OE3
ASV_1189	OE3
ASV_1255	OE3
ASV_1272	OE3
ASV_1290	OE3
ASV_1521	OE3
ASV_1051	OE3
ASV_1364	OE3
